2021526222457,1,20.10,19.80,20.50,2,52.00,51.00,37.00
2021526222458,1,20.10,19.80,20.50,2,52.00,51.00,37.00
2021526222459,1,20.10,19.80,20.50,2,52.00,51.00,37.00
202152622250,1,20.10,19.80,20.50,2,52.00,51.00,37.00
202152622251,1,20.10,19.70,20.50,2,52.00,51.00,37.00
202152622252,1,20.10,19.70,20.50,2,52.00,51.00,37.00
202152622253,1,20.00,19.80,20.50,2,52.00,51.00,37.00
202152622254,1,20.00,19.80,20.50,2,52.00,51.00,37.00
202152622255,1,20.10,19.70,20.50,2,52.00,51.00,37.00
202152622256,1,20.10,19.70,20.50,2,52.00,51.00,37.00
202152622257,1,20.10,19.80,20.50,2,52.00,51.00,36.00
202152622258,1,20.10,19.80,20.50,2,52.00,51.00,36.00
202152622259,1,20.10,19.70,20.50,2,52.00,50.00,36.00
2021526222510,1,20.10,19.70,20.50,2,52.00,50.00,36.00
2021526222511,1,20.00,19.70,20.50,2,52.00,50.00,36.00
2021526222512,1,20.00,19.70,20.50,2,52.00,50.00,36.00
2021526222514,1,20.10,19.70,20.40,2,52.00,50.00,36.00
2021526222515,1,20.10,19.70,20.40,2,52.00,50.00,36.00
2021526222516,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222517,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222518,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222519,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222520,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222521,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222522,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222523,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222524,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222525,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222526,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222527,1,20.00,19.70,20.40,2,52.00,51.00,36.00
2021526222528,1,20.00,19.70,20.40,2,52.00,50.00,36.00
2021526222529,1,20.00,19.70,20.40,2,52.00,50.00,36.00
2021526222530,1,20.00,19.70,20.30,2,52.00,51.00,36.00
2021526222531,1,20.00,19.70,20.30,2,52.00,51.00,36.00
2021526222532,1,20.00,19.70,20.30,2,52.00,51.00,36.00
2021526222533,1,20.00,19.70,20.30,2,52.00,51.00,36.00
2021526222534,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222535,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222536,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222537,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222538,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222539,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222540,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222541,1,20.00,19.60,20.30,2,52.00,51.00,36.00
2021526222543,1,20.00,19.60,20.30,2,52.00,51.00,37.00
2021526222544,1,20.00,19.60,20.30,2,52.00,51.00,37.00
2021526222545,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222546,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222547,1,20.00,19.60,20.30,2,52.00,51.00,37.00
2021526222548,1,20.00,19.60,20.30,2,52.00,51.00,37.00
2021526222549,1,20.00,19.60,20.30,2,52.00,51.00,37.00
2021526222550,1,20.00,19.60,20.30,2,52.00,51.00,37.00
2021526222551,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222552,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222553,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222554,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222555,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222556,1,19.90,19.60,20.30,2,52.00,51.00,37.00
2021526222557,1,20.00,19.50,20.30,2,52.00,51.00,37.00
2021526222558,1,20.00,19.50,20.30,2,52.00,51.00,37.00
2021526222559,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622260,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622261,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622262,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622263,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622264,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622265,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622266,1,19.90,19.50,20.20,2,52.00,51.00,37.00
202152622267,1,19.90,19.50,20.20,2,52.00,52.00,38.00
202152622268,1,19.90,19.50,20.20,2,52.00,52.00,38.00
